	Label	ROG	Name	Weight	Life Span	Model
36	True	1.0047793109823828	2_2821	32.00197012138189	197	Model 2
0	True	0.811050370193863	2_2822	20.827619047619045	23	Model 2
5	True	1.2100276154518739	2_2822	30.38455387749505	80	Model 2
9	True	0.6402510620903004	2_2822	16.936666666666667	29	Model 2
24	True	0.6486927215648213	2_2822	13.987655677655678	39	Model 2
27	True	0.9370812376796319	2_2822	39.87947640594699	66	Model 2
31	True	1.0381883183522933	2_2822	16.205677655677654	87	Model 2
34	True	0.13309861151931263	2_2822	1.4047619047619053	4	Model 2
50	True	1.0651677064387663	2_2822	24.875835667600374	35	Model 2
54	True	0.9489457643817769	2_2822	15.544444444444444	30	Model 2
23	True	5.247210015263541	2_2823	30.304761904761904	94	Model 2
30	True	5.26686311685876	2_2823	23.002380952380953	48	Model 2
31	True	1.6064072034053958	2_2823	4.58190476190476	26	Model 2
32	True	2.5840434702506974	2_2823	20.796666666666667	21	Model 2
35	True	1.492444832708401	2_2823	12.82857142857143	13	Model 2
37	True	3.5565123658656814	2_2823	34.15	34	Model 2
78	True	3.040375053379608	2_2823	22.643333333333334	26	Model 2
81	True	0.894380078031633	2_2823	4.375238095238096	6	Model 2
103	True	0.4202786702956033	2_2823	1.6500000000000001	2	Model 2
106	True	1.1525497177625859	2_2823	6.823333333333332	11	Model 2
50	True	0.7474025871646748	2_2826	3.7366666666666672	4	Model 2
55	True	0.6104944283389144	2_2826	2.5666666666666664	3	Model 2
64	True	2.759824332591502	2_2826	23.455873015873017	135	Model 2
66	True	3.530307353120203	2_2826	81.7519421101774	153	Model 2
69	True	1.5804463192197962	2_2826	21.763613445378155	108	Model 2
70	True	3.705118519038668	2_2826	32.09761904761905	34	Model 2
1	True	0.6508713785668527	2_2832	8.458809523809524	13	Model 2
25	True	1.920415062877738	2_2832	26.422057136864435	93	Model 2
30	True	1.0947355102719376	2_2832	33.80509229332759	108	Model 2
32	True	0.6771795561505419	2_2832	15.483333333333333	44	Model 2
34	True	2.2274355337423173	2_2832	23.92928557624298	93	Model 2
36	True	0.5530908738245337	2_2832	5.923809523809524	7	Model 2
51	True	3.126225158285419	2_2832	56.24910977558037	81	Model 2
1	True	0.47772937999321596	2_2837	14.344920634920635	169	Model 2
5	True	0.5541361715843863	2_2837	34.042058823529416	172	Model 2
9	True	0.49926779434941443	2_2837	15.912199956905841	161	Model 2
11	True	0.36124008020288423	2_2837	7.580881275587156	174	Model 2
12	True	0.3579779095466538	2_2837	21.727380952380955	165	Model 2
15	True	0.40012883524628784	2_2837	10.706190476190475	177	Model 2
17	True	0.3974666861657132	2_2837	14.757844932844932	163	Model 2
29	True	0.47871635219559006	2_2837	13.96392623716153	137	Model 2
31	True	0.7146897993763802	2_2837	12.083697478991596	133	Model 2
32	True	0.6166737007327507	2_2837	27.663438914027147	183	Model 2
3	True	1.9883011019510453	2_2839	15.08079831932773	131	Model 2
6	True	3.1288010017649794	2_2839	19.23047619047619	132	Model 2
16	True	3.101823547848989	2_2839	37.82027472527473	66	Model 2
19	True	1.7979438146858895	2_2839	5.829761904761905	9	Model 2
23	True	1.1028750950412742	2_2839	2.1750000000000003	2	Model 2
28	True	1.730941966387893	2_2839	10.887380952380951	15	Model 2
29	True	1.4579583423114946	2_2839	6.838095238095237	7	Model 2
54	True	3.7928344592295575	2_2839	31.776820728291316	132	Model 2
61	True	4.0824093760213795	2_2839	28.18261904761905	67	Model 2
69	True	2.5170256051820425	2_2839	17.511666666666667	18	Model 2
3	True	1.3970818516145111	2_2842	3.33	12	Model 2
4	True	7.072318588485562	2_2842	28.357142857142854	124	Model 2
6	True	4.805146585367668	2_2842	69.67714285714285	180	Model 2
15	True	3.3711279665798823	2_2842	13.791666666666668	30	Model 2
17	True	1.4623916919910807	2_2842	2.7	6	Model 2
22	True	5.682705461708373	2_2842	52.958333333333336	134	Model 2
26	True	2.4196569067249127	2_2842	18.108333333333334	23	Model 2
0	True	0.9027731663449546	2_2846	19.91630972278031	55	Model 2
3	True	1.3660358774739996	2_2846	8.415157293686706	194	Model 2
6	True	0.7026085859314354	2_2846	4.3240784508049295	41	Model 2
18	True	0.8782275516044828	2_2846	16.907764849529553	123	Model 2
22	True	1.3273772275405864	2_2846	16.217338935574226	170	Model 2
23	True	1.372406745466008	2_2846	13.622857142857143	170	Model 2
25	True	1.0823568412942197	2_2846	25.408814192343605	125	Model 2
34	True	1.1140059858279938	2_2846	35.398562091503265	124	Model 2
39	True	1.406546447785826	2_2846	30.120718954248368	99	Model 2
60	True	0.9153263801460132	2_2846	6.524761904761903	24	Model 2
0	True	1.042539406122683	2_2847	34.44949005243123	198	Model 2
8	True	0.4197341012512883	2_2847	9.267955443249562	157	Model 2
9	True	1.1310632150640516	2_2847	10.70467702232408	159	Model 2
12	True	0.8863922903597817	2_2847	19.575148674854553	99	Model 2
14	True	0.28055283978207574	2_2847	3.5154708037060973	55	Model 2
21	True	0.7825651312769574	2_2847	41.402003388768094	133	Model 2
23	True	0.8685909690453133	2_2847	12.652564102564103	21	Model 2
26	True	0.45655392066374473	2_2847	2.9323809523809525	9	Model 2
28	True	0.7995019058104114	2_2847	49.41979242979242	113	Model 2
81	True	1.686179078844403	2_2856	5.402913165266106	7	Model 2
97	True	0.9332795012600229	2_2856	1.7333333333333343	2	Model 2
146	True	3.438897126898785	2_2856	5.701428571428572	13	Model 2
149	True	1.8633228608470251	2_2856	3.466666666666667	3	Model 2
150	True	2.07593214749324	2_2856	3.462857142857143	6	Model 2
155	True	2.8105181605336593	2_2856	4.400000000000002	5	Model 2
183	True	1.0843517198426318	2_2856	2.950000000000002	5	Model 2
185	True	1.9036612283555394	2_2856	2.7928571428571427	5	Model 2
208	True	0.7240665351394064	2_2856	4.166666666666666	4	Model 2
232	True	1.6160331570458124	2_2856	3.214285714285714	3	Model 2
268	True	2.297646536932898	2_2856	7.5777777777777775	9	Model 2
305	True	2.023166493292032	2_2856	4.049999999999997	4	Model 2
4	True	8.256531686060878	2_2860	35.08543417366947	36	Model 2
62	True	1.7046401252772174	2_2860	11.36111111111111	12	Model 2
65	True	3.3422862737987993	2_2860	26.84047619047619	29	Model 2
157	True	0.9768342648331799	2_2860	4.133333333333333	4	Model 2
160	True	0.796287053438821	2_2860	3.3999999999999986	4	Model 2
181	True	0.5449344027180677	2_2860	1.9371428571428568	3	Model 2
221	True	0.7192996389513294	2_2860	3.9499999999999975	8	Model 2
273	True	0.729181137826048	2_2860	2.3809523809523774	3	Model 2
1	True	0.918970415943746	2_2865	31.509999999999998	146	Model 2
2	True	0.8806085132877305	2_2865	56.1068253968254	148	Model 2
3	True	0.6717617647732705	2_2865	24.836984126984127	149	Model 2
4	True	0.2781588673375184	2_2865	7.961904761904763	39	Model 2
18	True	0.5249441818963084	2_2865	14.02	15	Model 2
23	True	0.9698893350480405	2_2865	43.668571428571425	126	Model 2
34	True	0.1259801071914827	2_2865	1.7857142857142856	2	Model 2
0	True	0.67582218946263	2_2866	13.97605006105006	189	Model 2
1	True	0.5776114031387127	2_2866	21.99532167179226	196	Model 2
2	True	0.7381232219999818	2_2866	18.191176470588232	196	Model 2
3	True	0.987444886996034	2_2866	12.75514831573655	196	Model 2
4	True	0.8211550461402622	2_2866	16.674914627855806	193	Model 2
6	True	0.6739813792169799	2_2866	31.284068904951255	196	Model 2
9	True	0.7296143991765798	2_2866	15.883872369460603	175	Model 2
10	True	0.9794737605440179	2_2866	12.542563743446095	164	Model 2
19	True	0.7668124278580934	2_2866	7.752368742368743	156	Model 2
28	True	0.9645850635261495	2_2866	22.37517094017094	188	Model 2
6	True	0.7551691361386225	2_2871	13.205548764960529	162	Model 2
7	True	0.5561718237717321	2_2871	27.336595757183993	185	Model 2
11	True	0.322171269466883	2_2871	4.237380952380952	62	Model 2
13	True	0.7645598853634369	2_2871	15.103568098568099	166	Model 2
16	True	0.2965230058512652	2_2871	7.32234360410831	170	Model 2
19	True	0.655762311766787	2_2871	12.121558572146807	165	Model 2
25	True	0.6913079934921972	2_2871	12.03978021978022	120	Model 2
27	True	0.7710519120840335	2_2871	36.30595238095238	175	Model 2
62	True	0.757536823330402	2_2871	22.44196581196581	44	Model 2
69	True	0.9169975802000866	2_2871	24.626666666666665	100	Model 2
1	True	1.6311106852538955	2_2872	21.901227106227104	193	Model 2
2	True	1.7408594513680697	2_2872	30.44627450980392	173	Model 2
4	True	1.2080625462441075	2_2872	27.501540616246494	174	Model 2
9	True	1.8448760788380485	2_2872	26.021784098254688	179	Model 2
10	True	1.3672158973671276	2_2872	28.2124305106658	180	Model 2
13	True	1.4828850642789582	2_2872	9.737765567765567	168	Model 2
14	True	1.3441841697029884	2_2872	19.03139194139194	172	Model 2
18	True	1.4617059127670926	2_2872	4.325	105	Model 2
25	True	1.4910326511097602	2_2872	11.355750915750916	133	Model 2
54	True	1.1867915793301647	2_2872	3.083333333333333	3	Model 2
0	True	0.6532924898229912	2_2874	20.610402930402927	170	Model 2
3	True	0.5829758387712956	2_2874	17.805714285714288	184	Model 2
5	True	0.5068169003617631	2_2874	30.133053221288513	183	Model 2
9	True	0.41942227634210577	2_2874	41.883924800689506	167	Model 2
11	True	0.4941695662291784	2_2874	17.843085541909073	156	Model 2
13	True	0.6096218652253047	2_2874	23.611719457013574	164	Model 2
18	True	0.42556039075822466	2_2874	15.088975795446384	137	Model 2
22	True	0.19962573823697038	2_2874	3.052380952380952	111	Model 2
26	True	0.31594792933670074	2_2874	4.606923076923075	21	Model 2
62	True	0.15426710439613245	2_2874	1.3087912087912088	6	Model 2
69	True	0.5960385057996774	2_2878	4.25	4	Model 2
78	True	1.858395391774981	2_2878	9.190221543162718	10	Model 2
145	True	1.2263581150187417	2_2878	8.388571428571439	11	Model 2
154	True	1.5732553713891986	2_2878	12.699999999999998	14	Model 2
160	True	1.852139571681318	2_2878	11.842043720889883	16	Model 2
173	True	0.6035871081022931	2_2878	6.412380952380956	14	Model 2
175	True	0.5899047261398	2_2878	4.559523809523807	14	Model 2
202	True	0.7627248306994306	2_2878	2.785714285714287	3	Model 2
214	True	0.7736347599142989	2_2878	1.6866666666666683	2	Model 2
232	True	1.4948899722062015	2_2878	8.048571428571423	12	Model 2
238	True	1.1634204389538305	2_2878	6.965714285714282	11	Model 2
244	True	1.1755295118257039	2_2878	4.684126984126975	6	Model 2
252	True	1.6136382945478605	2_2878	5.433333333333332	6	Model 2
0	True	1.0684435317587722	2_2879	3.1380952380952385	3	Model 2
17	True	2.925444229506581	2_2879	24.65257631257631	31	Model 2
18	True	1.779092890194909	2_2879	4.236068376068376	12	Model 2
32	True	3.4059637137195766	2_2879	26.844068620924602	106	Model 2
47	True	3.3204635997769136	2_2879	23.382857142857144	41	Model 2
48	True	3.7037434534747824	2_2879	10.279523809523809	73	Model 2
49	True	1.9240797831920133	2_2879	7.041428571428571	11	Model 2
56	True	0.9022876061828096	2_2879	2.2	3	Model 2
68	True	2.6818120344543166	2_2879	15.852380952380951	51	Model 2
70	True	2.2335788780585433	2_2879	21.03	38	Model 2
71	True	2.4286827345911575	2_2879	7.372557638439992	54	Model 2
83	True	1.7235793649102416	2_2879	4.022857142857143	5	Model 2
86	True	1.3772721397424734	2_2879	8.316666666666666	10	Model 2
90	True	0.7614832795344653	2_2879	2.968375350140056	14	Model 2
0	True	4.728373619382782	2_2881	23.11904761904762	51	Model 2
2	True	4.30552122373852	2_2881	39.27738633915105	91	Model 2
3	True	1.161127613225829	2_2881	6.45	7	Model 2
4	True	0.7636456923492543	2_2881	3.0333333333333337	4	Model 2
6	True	1.2389239464613129	2_2881	5.529756517991812	18	Model 2
17	True	1.3905897711651878	2_2881	3.9680952380952377	8	Model 2
19	True	1.1418843264423144	2_2881	2.7857142857142856	3	Model 2
40	True	1.8705403259828661	2_2881	7.4869047619047615	9	Model 2
59	True	1.4368173569442637	2_2881	6.449999999999999	13	Model 2
61	True	1.7182219179351312	2_2881	5.833333333333334	6	Model 2
66	True	4.337879304843446	2_2881	21.53190476190476	69	Model 2
69	True	2.581554869597684	2_2881	20.666666666666664	22	Model 2
71	True	2.69140382097797	2_2881	4.240476190476189	37	Model 2
73	True	2.2579449035156145	2_2881	18.47380952380952	41	Model 2
74	True	0.7228637554022614	2_2881	2.9466666666666677	37	Model 2
2	True	0.44725951203444264	2_2883	2.9214285714285717	5	Model 2
14	True	1.1886122150556733	2_2883	3.2635470085470084	22	Model 2
24	True	1.1889985623928572	2_2883	8.547619047619047	16	Model 2
26	True	0.813773947027617	2_2883	5.805714285714286	7	Model 2
45	True	0.40363449389284645	2_2883	2.066666666666667	4	Model 2
69	True	1.4538993605954311	2_2883	22.804848484848485	24	Model 2
84	True	0.635475816335581	2_2883	4.213888888888888	6	Model 2
95	True	0.934015449246599	2_2883	4.183333333333334	4	Model 2
107	True	0.42842382695407205	2_2883	2.506666666666667	6	Model 2
109	True	0.3953146931678328	2_2883	2.399999999999998	3	Model 2
166	True	1.223451111331757	2_2883	9.466666666666667	11	Model 2
215	True	1.2717033768830415	2_2883	11.5	12	Model 2
219	True	0.2873215910147643	2_2883	1.753272283272282	15	Model 2
224	True	0.561011994836381	2_2883	2.3012987012987014	32	Model 2
225	True	2.4658309918790247	2_2883	20.496803751803753	29	Model 2
226	True	0.2694089764438474	2_2883	3.5773809523809517	7	Model 2
234	True	0.13421920301160747	2_2883	0.9833333333333331	2	Model 2
9	True	2.6876409584066163	2_2886	11.55	11	Model 2
11	True	1.2877382581465684	2_2886	3.2785714285714285	9	Model 2
12	True	1.0178371111696136	2_2886	5.3500000000000005	5	Model 2
233	True	1.9045150026671538	2_2886	8.250000000000004	8	Model 2
250	True	0.36301975014403587	2_2886	2.5333333333333323	3	Model 2
296	True	1.3603865308074157	2_2886	8.853333333333328	11	Model 2
342	True	0.6096557534996356	2_2886	3.399999999999997	5	Model 2
343	True	0.6611258182360723	2_2886	1.8000000000000034	2	Model 2
350	True	0.5184855483357744	2_2886	2.579999999999994	3	Model 2
363	True	0.9844443756704331	2_2886	4.749999999999997	5	Model 2
367	True	0.467504325275749	2_2886	3.5833333333333424	4	Model 2
368	True	0.6701311094501086	2_2886	3.4999999999999973	3	Model 2
25	True	1.4512157305997715	2_2888	19.672790346907995	23	Model 2
27	True	0.3751562225603243	2_2888	1.2983333333333331	3	Model 2
92	True	3.0055903602301037	2_2888	36.15	41	Model 2
93	True	7.329258823380321	2_2888	40.07142857142857	51	Model 2
99	True	0.712476662211278	2_2888	2.028571428571428	2	Model 2
121	True	0.38995705066889114	2_2888	2.628571428571428	3	Model 2
182	True	0.5265096164467402	2_2888	2.833333333333332	4	Model 2
215	True	0.34188116811426006	2_2888	2.2500000000000018	3	Model 2
0	True	0.500408488838282	2_2905	10.826666666666664	159	Model 2
2	True	0.396071160939874	2_2905	12.045000000000002	149	Model 2
4	True	0.473017699920652	2_2905	16.470657185951303	110	Model 2
5	True	0.26387472946107593	2_2905	7.052599622599622	100	Model 2
7	True	0.5822313370038099	2_2905	42.63223799076739	166	Model 2
16	True	0.19542818491980657	2_2905	2.6216666666666666	18	Model 2
17	True	0.3336812534143871	2_2905	4.227198879551819	12	Model 2
22	True	0.5565598246236771	2_2905	30.28578826402356	155	Model 2
23	True	0.2102006124697134	2_2905	1.6623126873126868	4	Model 2
29	True	0.4475714615883932	2_2905	16.320421245421244	130	Model 2
34	True	0.4731239733690641	2_2905	22.430672268907564	57	Model 2
72	True	0.11804127230592129	2_2905	1.8775213675213673	12	Model 2
79	True	0.27610869121761966	2_2905	1.913333333333333	9	Model 2
53	True	4.13896393487991	2_2908	40.51822595704949	122	Model 2
58	True	3.3271527262087144	2_2908	54.44261904761905	142	Model 2
67	True	1.3033648437893925	2_2908	8.477142857142859	9	Model 2
74	True	5.141794895484147	2_2908	28.259785247432305	68	Model 2
77	True	2.02386887325944	2_2908	28.22857142857143	96	Model 2
78	True	0.9081802294464743	2_2908	2.1815126050420153	7	Model 2
0	True	0.9900994006598771	2_2912	27.74515873015873	88	Model 2
1	True	0.29323054340508536	2_2912	2.4	7	Model 2
10	True	0.7862834097954015	2_2912	34.607460317460315	43	Model 2
18	True	0.4906669771536332	2_2912	8.708799827623357	13	Model 2
20	True	0.127672568256091	2_2912	1.3119047619047617	10	Model 2
21	True	0.8213813208427598	2_2912	29.295980392156864	39	Model 2
38	True	0.95107723762647	2_2912	16.84642857142857	22	Model 2
47	True	0.37621553863326007	2_2912	8.916666666666664	14	Model 2
76	True	0.777612086645605	2_2912	21.440709617180204	24	Model 2
85	True	0.4741091211194472	2_2912	13.739999999999998	15	Model 2
2	True	4.072239687481604	2_2919	13.379578754578755	38	Model 2
18	True	1.786709155761826	2_2919	15.583933933933935	20	Model 2
33	True	3.51313258247136	2_2919	33.971545284780575	73	Model 2
34	True	5.419960816641374	2_2919	20.29786252962724	29	Model 2
38	True	3.7053536883237617	2_2919	11.035409035409035	22	Model 2
46	True	1.0248453863714577	2_2919	4.007142857142857	6	Model 2
47	True	0.7679403622113843	2_2919	5.693809523809524	9	Model 2
80	True	1.9720028211906309	2_2919	12.816666666666666	16	Model 2
86	True	4.721076019937542	2_2919	39.0202380952381	79	Model 2
88	True	2.109837747853174	2_2919	6.6132145352226495	11	Model 2
94	True	0.9156493131018957	2_2919	1.2026834716489891	2	Model 2
11	True	0.7764057881581404	2_2922	2.392857142857143	4	Model 2
19	True	0.2827277683346773	2_2922	2.833333333333333	3	Model 2
37	True	0.8398811904746218	2_2922	8.05	9	Model 2
39	True	1.2614416516489866	2_2922	18.041666666666664	20	Model 2
57	True	2.1559003629276647	2_2922	14.416666666666664	34	Model 2
59	True	1.0974229232582338	2_2922	8.971428571428572	10	Model 2
60	True	0.9937521403695144	2_2922	7.412857142857143	24	Model 2
69	True	0.40834053338152937	2_2922	1.6714285714285708	2	Model 2
128	True	0.5003711935588161	2_2922	2.266666666666666	2	Model 2
187	True	1.4916039844412161	2_2922	9.380952380952381	9	Model 2
211	True	0.5384229709266586	2_2922	1.6714285714285728	2	Model 2
263	True	0.4426997615131927	2_2922	3.25	3	Model 2
267	True	0.9053105093660286	2_2922	8.0	7	Model 2
274	True	1.801835251836369	2_2922	13.87857142857143	22	Model 2
19	True	3.9586607434488457	2_2926	16.89666666666667	21	Model 2
34	True	0.768478810003903	2_2926	2.466666666666667	3	Model 2
45	True	0.8187453208982979	2_2926	2.6	2	Model 2
84	True	1.0015419175515603	2_2926	2.0233333333333334	3	Model 2
136	True	0.6195470972281572	2_2926	1.8046218487394952	3	Model 2
201	True	1.0639222871739589	2_2926	1.5130898513251463	2	Model 2
207	True	0.7292269214115099	2_2926	2.366666666666663	3	Model 2
218	True	2.7066207369180715	2_2926	10.516666666666664	12	Model 2
224	True	0.6536894021247707	2_2926	3.1500000000000012	4	Model 2
268	True	6.342419630137769	2_2926	17.1	17	Model 2
282	True	1.6198322225746888	2_2926	3.000000000000001	3	Model 2
305	True	5.484287817813463	2_2926	19.32142857142857	19	Model 2
307	True	1.313268176462405	2_2926	2.0000000000000004	2	Model 2
5	True	14.778017789669592	2_2928	55.55238095238095	115	Model 2
6	True	0.5620962020930188	2_2928	1.117002801120448	3	Model 2
8	True	2.4645031186095836	2_2928	2.820952380952381	26	Model 2
9	True	5.226437109134566	2_2928	14.164285714285715	21	Model 2
10	True	1.5602981440296966	2_2928	4.966666666666667	5	Model 2
13	True	2.47966086126328	2_2928	4.038095238095238	14	Model 2
18	True	14.34303697322171	2_2928	38.29876447876448	143	Model 2
31	True	0.954838307673619	2_2928	2.3599999999999994	6	Model 2
46	True	7.029373182550262	2_2928	33.77422466422466	53	Model 2
75	True	1.0355679302741645	2_2928	2.6428571428571432	3	Model 2
4	True	2.9472612925702233	2_2929	34.59285714285714	61	Model 2
10	True	3.4093300906689876	2_2929	26.42597572362278	77	Model 2
12	True	2.3803041823828432	2_2929	14.841666666666665	43	Model 2
16	True	1.6073634128045342	2_2929	20.895770308123247	39	Model 2
18	True	3.9703501720963748	2_2929	35.588571428571434	119	Model 2
28	True	2.369941342693233	2_2929	18.473333333333336	62	Model 2
29	True	1.9582360230510525	2_2929	12.011428571428572	43	Model 2
30	True	1.8586645472432135	2_2929	24.27952380952381	37	Model 2
7	True	0.772012160844554	2_2931	5.821428571428573	6	Model 2
8	True	2.124328630681984	2_2931	8.49952380952381	24	Model 2
9	True	1.5871471053373938	2_2931	10.886190476190478	16	Model 2
26	True	0.5777695998392776	2_2931	3.0000000000000004	4	Model 2
71	True	1.8647684812978282	2_2931	13.2	13	Model 2
88	True	4.067977339753336	2_2931	27.135281385281388	34	Model 2
91	True	1.4568072306307367	2_2931	8.584741022258264	21	Model 2
93	True	0.8723927159756464	2_2931	2.0766442591270184	7	Model 2
96	True	0.7161032414454209	2_2931	5.886666666666666	7	Model 2
126	True	1.1613688025892117	2_2931	10.48	11	Model 2
142	True	3.103752392403993	2_2931	20.567619047619047	26	Model 2
168	True	1.6796726543457672	2_2931	15.333333333333332	16	Model 2
171	True	0.7308718904089295	2_2931	3.1580952380952394	4	Model 2
2	True	0.8452733238207232	2_2942	14.503809523809522	174	Model 2
3	True	1.027578346834627	2_2942	11.12129426129426	109	Model 2
14	True	1.4202721903761573	2_2942	9.848851540616245	132	Model 2
16	True	1.387199220716401	2_2942	4.3238095238095235	39	Model 2
20	True	2.0910775607241057	2_2942	15.869844403962052	103	Model 2
25	True	0.9716963491115133	2_2942	8.415555555555553	126	Model 2
28	True	1.0606927862523123	2_2942	9.669915966386554	145	Model 2
31	True	1.2198128224727431	2_2942	23.651386554621848	177	Model 2
33	True	0.6849047002137454	2_2942	7.648938447173741	111	Model 2
38	True	1.6362262791112336	2_2942	17.487949077066723	187	Model 2
39	True	1.6554079644704165	2_2942	16.348571428571425	196	Model 2
45	True	0.14081107287339237	2_2942	1.4276556776556775	22	Model 2
51	True	2.0477784700633905	2_2942	16.33047619047619	88	Model 2
54	True	1.0974364846739981	2_2942	7.705873015873015	108	Model 2
15	True	1.2360174728591187	2_2953	2.583333333333333	3	Model 2
27	True	6.024167798118475	2_2953	24.486143790849674	125	Model 2
29	True	4.044317553617967	2_2953	32.31357142857143	137	Model 2
31	True	6.965664390314949	2_2953	72.26071428571429	172	Model 2
32	True	4.2300545113034485	2_2953	16.193333333333335	62	Model 2
39	True	1.6628036637703947	2_2953	4.75	10	Model 2
40	True	2.3578401490882284	2_2953	8.516666666666666	14	Model 2
41	True	5.009090750913723	2_2953	20.601633986928103	37	Model 2
48	True	0.9506851428159231	2_2953	2.2166666666666672	3	Model 2
45	True	3.1709271902984755	2_2969	13.903030303030302	15	Model 2
48	True	0.966301201019497	2_2969	4.1	6	Model 2
96	True	4.742078388624651	2_2969	34.29197185167773	40	Model 2
128	True	1.7351416277339693	2_2969	7.585434173669464	9	Model 2
148	True	0.7557245898470862	2_2969	2.5	4	Model 2
149	True	6.13799554091526	2_2969	37.996428571428574	83	Model 2
166	True	1.0920819797730614	2_2969	7.583333333333337	8	Model 2
169	True	2.5596403678142527	2_2969	8.23690476190476	10	Model 2
176	True	0.9811973024154707	2_2969	6.220476190476191	12	Model 2
181	True	1.4111682306239723	2_2969	2.921428571428571	4	Model 2
183	True	2.0235968581483923	2_2969	5.95	6	Model 2
0	True	0.6918269978044346	2_2970	31.094761904761903	45	Model 2
1	True	1.2398212311358565	2_2970	25.53	59	Model 2
6	True	1.1305773340727268	2_2970	30.96789915966387	105	Model 2
7	True	0.8713507070357106	2_2970	38.557142857142864	44	Model 2
10	True	0.8032541516868315	2_2970	65.63396897220426	80	Model 2
1	True	0.8417422900047814	2_2972	9.003333333333332	18	Model 2
4	True	1.0421303714753276	2_2972	9.515714285714285	95	Model 2
8	True	0.7965374479196617	2_2972	15.536666666666665	98	Model 2
9	True	1.6218360798962905	2_2972	24.90735760971055	54	Model 2
10	True	0.3588802737598267	2_2972	1.4199999999999997	34	Model 2
19	True	1.33097047298551	2_2972	12.244486102133163	17	Model 2
20	True	2.791045736008	2_2972	27.270995115995117	197	Model 2
27	True	0.30514170246099237	2_2972	3.016666666666666	14	Model 2
34	True	1.0703113119076906	2_2972	14.204761904761904	80	Model 2
39	True	2.02647762060775	2_2972	19.212655677655675	97	Model 2
51	True	1.6187193253019194	2_2972	9.060097680097682	58	Model 2
52	True	2.0466753024265443	2_2972	30.024313725490195	54	Model 2
53	True	0.9808717665998041	2_2972	5.685714285714285	26	Model 2
39	True	1.5489358524748749	2_2973	5.726404151404152	7	Model 2
104	True	0.3818918778799496	2_2973	2.933333333333335	3	Model 2
111	True	1.2196732703244364	2_2973	10.416666666666668	11	Model 2
113	True	0.6928513310794622	2_2973	4.245098039215684	4	Model 2
116	True	3.8606894194680375	2_2973	9.038571428571428	45	Model 2
124	True	0.8167674745984675	2_2973	4.892857142857142	12	Model 2
129	True	0.49892063393393615	2_2973	2.47714285714286	3	Model 2
144	True	1.5663711927873851	2_2973	14.249999999999998	14	Model 2
156	True	0.5870944506181914	2_2973	3.050000000000001	3	Model 2
178	True	0.6410749945837283	2_2973	4.220000000000004	8	Model 2
222	True	0.5665046125365033	2_2973	3.4833333333333396	4	Model 2
251	True	0.8584604254808953	2_2973	4.166666666666669	4	Model 2
254	True	0.2624614675082974	2_2973	2.216666666666669	4	Model 2
257	True	0.5491281808284454	2_2973	2.333333333333335	2	Model 2
1	True	1.5199382992553552	2_2979	18.796179702650292	138	Model 2
2	True	1.2436979002900992	2_2979	31.84893302775656	197	Model 2
3	True	0.9389574412961209	2_2979	7.160353372118077	98	Model 2
4	True	1.2044847426098448	2_2979	29.977215301038832	192	Model 2
6	True	1.5870734342515112	2_2979	30.132259994907052	191	Model 2
7	True	1.1477362685317432	2_2979	16.269254471019174	178	Model 2
12	True	1.5201124062426037	2_2979	17.393809523809523	98	Model 2
13	True	1.5135282965698573	2_2979	22.66296918767507	158	Model 2
27	True	0.5988045496190542	2_2979	3.8212698412698414	104	Model 2
38	True	0.48623218078442926	2_2979	2.3666666666666663	5	Model 2
0	True	0.21800851569813262	2_2980	29.084103971456912	194	Model 2
1	True	0.23244871055725785	2_2980	21.842301587301584	198	Model 2
2	True	0.2008171435418224	2_2980	11.391031746031743	195	Model 2
3	True	0.3896567116793836	2_2980	17.2640476146967	133	Model 2
4	True	0.43778545266999647	2_2980	17.103809523809524	194	Model 2
7	True	0.17257942138292837	2_2980	6.542857142857143	184	Model 2
12	True	0.3061644999246977	2_2980	24.409909143144432	183	Model 2
15	True	0.26572167842770156	2_2980	30.64233572827893	153	Model 2
17	True	0.47650478345256153	2_2980	1.5495180388689516	157	Model 2
28	True	0.35325899103303937	2_2980	7.114957628426188	58	Model 2
33	True	0.2465800116984982	2_2980	7.166746031746031	97	Model 2
1	True	0.8313676985587922	2_2986	2.6199999999999997	10	Model 2
2	True	1.258200843204902	2_2986	6.6	11	Model 2
12	True	1.5955029258655915	2_2986	5.15	8	Model 2
17	True	2.729132598771726	2_2986	25.06557387057387	131	Model 2
18	True	2.788604877074784	2_2986	26.44761904761905	89	Model 2
19	True	1.4004329298730465	2_2986	6.804064497593909	17	Model 2
36	True	2.919105035657433	2_2986	21.725966745672626	140	Model 2
43	True	2.5291686936227666	2_2986	34.14846836170365	138	Model 2
44	True	3.7960458499194716	2_2986	12.64623716153128	110	Model 2
45	True	2.928856452643983	2_2986	11.789126984126984	82	Model 2
55	True	3.086513543760097	2_2986	25.665	91	Model 2
0	True	0.675276432357868	2_2991	13.136840094771127	184	Model 2
1	True	0.7327252365344048	2_2991	12.355809778456837	184	Model 2
2	True	0.7161945660973279	2_2991	14.126556776556775	195	Model 2
3	True	0.6594865529496132	2_2991	24.898010098010097	197	Model 2
6	True	0.7122701720059595	2_2991	19.517387884395994	191	Model 2
7	True	0.8373755576205325	2_2991	14.558807826160765	190	Model 2
9	True	0.7142620493347994	2_2991	10.813015873015871	176	Model 2
